/home/robotist_gogo/IMG/center_2018_03_06_14_52_31_901.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_31_901.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_31_901.jpg,0,0,0,1.066952E-06
/home/robotist_gogo/IMG/center_2018_03_06_14_52_31_980.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_31_980.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_31_980.jpg,0,0,0,1.105082E-05
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_047.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_047.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_047.jpg,0,0,0,3.079935E-06
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_130.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_130.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_130.jpg,0,0,0,6.17131E-06
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_197.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_197.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_197.jpg,0,0,0,1.420064E-05
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_280.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_280.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_280.jpg,0,0,0,1.117764E-05
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_365.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_365.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_365.jpg,0,0.1506987,0,0.06999483
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_443.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_443.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_443.jpg,0,0.351609,0,0.2830376
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_531.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_531.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_531.jpg,0,0.5835242,0,0.8136783
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_602.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_602.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_602.jpg,0,0.7964759,0,1.273069
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_703.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_703.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_703.jpg,0,1,0,2.401964
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_744.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_744.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_744.jpg,0,1,0,3.103958
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_813.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_813.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_813.jpg,0,1,0,4.044899
/home/robotist_gogo/IMG/center_2018_03_06_14_52_32_910.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_32_910.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_32_910.jpg,0,1,0,5.210372
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_003.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_003.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_003.jpg,-0.05,1,0,6.134057
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_070.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_070.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_070.jpg,-0.25,1,0,7.038038
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_174.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_174.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_174.jpg,-0.5000001,1,0,8.12764
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_241.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_241.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_241.jpg,0,1,0,8.760412
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_331.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_331.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_331.jpg,0,1,0,9.869646
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_399.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_399.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_399.jpg,0,1,0,10.53573
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_498.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_498.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_498.jpg,0,1,0,11.47023
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_600.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_600.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_600.jpg,0,1,0,12.48935
/home/robotist_gogo/IMG/center_2018_03_06_14_52_33_696.jpg,/home/robotist_gogo/IMG/left_2018_03_06_14_52_33_696.jpg,/home/robotist_gogo/IMG/right_2018_03_06_14_52_33_696.jpg,0,1,0,13.68926
