/home/training_data_all/IMG/center_2018_04_01_13_46_11_086.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_086.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_086.jpg,-0.08490566,1,0,30.19053
/home/training_data_all/IMG/center_2018_04_01_13_46_11_164.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_164.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_164.jpg,-0.08490566,1,0,30.19191
/home/training_data_all/IMG/center_2018_04_01_13_46_11_232.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_232.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_232.jpg,-0.08490566,1,0,30.19001
/home/training_data_all/IMG/center_2018_04_01_13_46_11_299.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_299.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_299.jpg,-0.05660377,1,0,30.19054
/home/training_data_all/IMG/center_2018_04_01_13_46_11_366.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_366.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_366.jpg,-0.04716982,1,0,30.19057
/home/training_data_all/IMG/center_2018_04_01_13_46_11_448.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_448.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_448.jpg,-0.03773585,1,0,30.19056
/home/training_data_all/IMG/center_2018_04_01_13_46_11_530.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_530.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_530.jpg,-0.03773585,1,0,30.19041
/home/training_data_all/IMG/center_2018_04_01_13_46_11_614.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_614.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_614.jpg,-0.03773585,1,0,30.19035
/home/training_data_all/IMG/center_2018_04_01_13_46_11_697.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_697.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_697.jpg,-0.03773585,1,0,30.19031
/home/training_data_all/IMG/center_2018_04_01_13_46_11_767.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_767.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_767.jpg,-0.03773585,1,0,30.19029
/home/training_data_all/IMG/center_2018_04_01_13_46_11_847.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_847.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_847.jpg,-0.03773585,1,0,30.19026
/home/training_data_all/IMG/center_2018_04_01_13_46_11_915.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_11_915.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_11_915.jpg,-0.03773585,1,0,30.19029
/home/training_data_all/IMG/center_2018_04_01_13_46_12_000.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_000.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_000.jpg,-0.03773585,1,0,30.19028
/home/training_data_all/IMG/center_2018_04_01_13_46_12_067.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_067.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_067.jpg,-0.03773585,1,0,30.19029
/home/training_data_all/IMG/center_2018_04_01_13_46_12_148.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_148.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_148.jpg,-0.03773585,1,0,30.19038
/home/training_data_all/IMG/center_2018_04_01_13_46_12_232.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_232.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_232.jpg,-0.03773585,1,0,30.19029
/home/training_data_all/IMG/center_2018_04_01_13_46_12_316.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_316.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_316.jpg,-0.05660377,1,0,30.19004
/home/training_data_all/IMG/center_2018_04_01_13_46_12_398.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_398.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_398.jpg,-0.05660377,1,0,30.19012
/home/training_data_all/IMG/center_2018_04_01_13_46_12_481.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_481.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_481.jpg,-0.05660377,1,0,30.19018
/home/training_data_all/IMG/center_2018_04_01_13_46_12_564.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_564.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_564.jpg,-0.05660377,1,0,30.19019
/home/training_data_all/IMG/center_2018_04_01_13_46_12_647.jpg,/home/training_data_all/IMG/left_2018_04_01_13_46_12_647.jpg,/home/training_data_all/IMG/right_2018_04_01_13_46_12_647.jpg,-0.05660377,1,0,30.19023
